epoch,global_step,layer,metric_type,value
2.0,6548,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,base,20.02480060993551
2.0,6548,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,delta,1.0095045874148372
2.0,6548,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,effective,20.02998153696828
2.0,6548,base_model.model.roberta.encoder.layer.4.output.dense.weight,base,29.728196317360545
2.0,6548,base_model.model.roberta.encoder.layer.4.output.dense.weight,delta,1.0184815913260143
2.0,6548,base_model.model.roberta.encoder.layer.4.output.dense.weight,effective,29.729227636495086
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,base,11.762495176171988
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,delta,1.0303681010865038
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,effective,11.75532754517395
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,base,61.699005373669515
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,delta,1.057052827198172
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,effective,61.84678642898232
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,base,99.56625816874656
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,delta,1.0214769785592996
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,effective,99.56332315860537
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,base,26.298959057905314
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,delta,1.2845151104481298
2.0,6548,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,effective,26.30531325660549
2.0,6548,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,base,20.785218764453894
2.0,6548,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,delta,1.0041270428995521
2.0,6548,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,effective,20.797215292119738
2.0,6548,base_model.model.roberta.encoder.layer.5.output.dense.weight,base,35.247083242875256
2.0,6548,base_model.model.roberta.encoder.layer.5.output.dense.weight,delta,1.0844564137248096
2.0,6548,base_model.model.roberta.encoder.layer.5.output.dense.weight,effective,35.25172736270023
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,base,14.075301678596741
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,delta,1.2825012967500817
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,effective,14.07198594211905
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,base,66.43951114473974
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,delta,1.148685309040729
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,effective,66.50473177647696
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,base,90.24191649634543
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,delta,1.0372494695998895
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,effective,90.25176755982628
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,base,29.94873534068194
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,delta,1.484182576360096
2.0,6548,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,effective,29.950641053856522
2.0,6548,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,base,22.03994696544542
2.0,6548,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,delta,1.0026304676306486
2.0,6548,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,effective,22.03699976118972
2.0,6548,base_model.model.roberta.encoder.layer.6.output.dense.weight,base,32.14799086383212
2.0,6548,base_model.model.roberta.encoder.layer.6.output.dense.weight,delta,1.0099134063898336
2.0,6548,base_model.model.roberta.encoder.layer.6.output.dense.weight,effective,32.15562230699599
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,base,14.658838567416794
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,delta,1.0381507634433782
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,effective,14.66309000936381
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,base,70.99344042385209
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,delta,1.4359361336831509
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,effective,70.98446852815937
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,base,77.89752183447247
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,delta,1.0880868393275145
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,effective,77.92142974390178
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,base,26.25258171912584
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,delta,1.4932088321310868
2.0,6548,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,effective,26.246672786670615
2.0,6548,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,base,21.184176643360725
2.0,6548,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,delta,1.001759936307087
2.0,6548,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,effective,21.168717546481382
2.0,6548,base_model.model.roberta.encoder.layer.7.output.dense.weight,base,30.771296447145282
2.0,6548,base_model.model.roberta.encoder.layer.7.output.dense.weight,delta,1.0071268086543206
2.0,6548,base_model.model.roberta.encoder.layer.7.output.dense.weight,effective,30.77688065897793
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,base,19.554995123435056
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,delta,1.0123945416202718
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,effective,19.55842576312106
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,base,72.46252770643032
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,delta,1.5665986751225687
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,effective,72.43686831692584
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,base,68.24090761427492
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,delta,1.129736672930606
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,effective,68.24424470174809
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,base,25.215026114384766
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,delta,1.0832668122500269
2.0,6548,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,effective,25.215088866992183
2.0,6548,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,base,22.94873607984339
2.0,6548,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,delta,1.0024633912415242
2.0,6548,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,effective,22.960351360392963
2.0,6548,base_model.model.roberta.encoder.layer.8.output.dense.weight,base,33.20090685709213
2.0,6548,base_model.model.roberta.encoder.layer.8.output.dense.weight,delta,1.0063683381144253
2.0,6548,base_model.model.roberta.encoder.layer.8.output.dense.weight,effective,33.21028911778778
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,base,14.074112128999012
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,delta,1.0150378903002073
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,effective,14.075500156338794
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,base,82.21456241058715
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,delta,1.6356076086293598
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,effective,82.29781134470413
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,base,94.15371923486272
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,delta,1.0224060201150609
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,effective,94.1561874501738
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,base,27.16329966608273
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,delta,1.1659992431447468
2.0,6548,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,effective,27.1655011141278
2.0,6548,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,base,22.8722040849843
2.0,6548,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,delta,1.0025716390720465
2.0,6548,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,effective,22.87197683451526
2.0,6548,base_model.model.roberta.encoder.layer.9.output.dense.weight,base,31.291706379686776
2.0,6548,base_model.model.roberta.encoder.layer.9.output.dense.weight,delta,1.020534695293753
2.0,6548,base_model.model.roberta.encoder.layer.9.output.dense.weight,effective,31.296030972319734
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,base,43.93787210542925
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,delta,1.0254746965383057
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,effective,43.91412956340044
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,base,84.34775663528752
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,delta,1.1045477489825373
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,effective,84.22923561756623
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,base,95.82444154352557
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,delta,1.0286684982635403
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,effective,95.90106770165215
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,base,25.41130698429029
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,delta,2.040632516867024
2.0,6548,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,effective,25.41113853762556
2.0,6548,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,base,23.61416247632014
2.0,6548,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,delta,1.0019255002478824
2.0,6548,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,effective,23.587360063349546
2.0,6548,base_model.model.roberta.encoder.layer.10.output.dense.weight,base,28.482765434223122
2.0,6548,base_model.model.roberta.encoder.layer.10.output.dense.weight,delta,1.0718577564610645
2.0,6548,base_model.model.roberta.encoder.layer.10.output.dense.weight,effective,28.48089101763384
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,base,42.711296516148266
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,delta,1.0208915184079606
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,effective,42.71334467048033
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,base,89.36574388593367
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,delta,2.2429657006176282
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,effective,89.29628328246578
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,base,91.12228329898201
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,delta,1.20065280850479
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,effective,91.10446982235786
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,base,23.711106828708598
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,delta,1.6505772982538498
2.0,6548,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,effective,23.70010160002503
2.0,6548,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,base,23.921582739751972
2.0,6548,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,delta,1.0235714768511308
2.0,6548,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,effective,23.915751852446505
2.0,6548,base_model.model.roberta.encoder.layer.11.output.dense.weight,base,32.25425665985377
2.0,6548,base_model.model.roberta.encoder.layer.11.output.dense.weight,delta,1.0133156975661584
2.0,6548,base_model.model.roberta.encoder.layer.11.output.dense.weight,effective,32.26214205190385
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,base,19.80133963517949
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,delta,1.0100800836871795
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,effective,19.808521694802987
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,base,59.51423417589006
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,delta,1.1691171307729726
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,effective,59.47191615766383
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,base,104.55182735098823
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,delta,1.0571304953864489
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,effective,104.55163601349
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,base,31.68961963951198
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,delta,1.665636226796351
2.0,6548,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,effective,31.691421385966468
2.0,6548,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,base,23.306472149343517
2.0,6548,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,delta,1.0024002389020725
2.0,6548,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,effective,23.282851556810236
2.0,6548,base_model.model.roberta.encoder.layer.12.output.dense.weight,base,33.73366981573814
2.0,6548,base_model.model.roberta.encoder.layer.12.output.dense.weight,delta,1.0120916868504457
2.0,6548,base_model.model.roberta.encoder.layer.12.output.dense.weight,effective,33.735242595220065
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,base,19.42719294240054
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,delta,1.0056776525238555
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,effective,19.425850014783066
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,base,89.34542298597442
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,delta,1.1872841327144423
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,effective,89.36823064770462
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,base,103.98533663905238
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,delta,1.1563608806102648
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,effective,103.94538802719958
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,base,31.930869183442315
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,delta,1.0495844622693318
2.0,6548,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,effective,31.93238147466907
2.0,6548,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,base,21.4924861033959
2.0,6548,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,delta,1.0018628038036608
2.0,6548,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,effective,21.448475880006775
2.0,6548,base_model.model.roberta.encoder.layer.13.output.dense.weight,base,38.45666001020537
2.0,6548,base_model.model.roberta.encoder.layer.13.output.dense.weight,delta,1.0042681051904399
2.0,6548,base_model.model.roberta.encoder.layer.13.output.dense.weight,effective,38.45795707963141
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,base,14.950092836443968
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,delta,1.0174404624972528
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,effective,14.939987502419324
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,base,69.63970689456136
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,delta,1.8478284779559597
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,effective,69.6347921806794
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,base,105.91215913275136
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,delta,1.0878360145885222
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,effective,105.93598052098103
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,base,34.19242653847588
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,delta,1.4054615123992333
2.0,6548,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,effective,34.19316150438069
2.0,6548,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,base,20.798387110600416
2.0,6548,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,delta,1.0085116963094345
2.0,6548,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,effective,20.792357896577396
2.0,6548,base_model.model.roberta.encoder.layer.14.output.dense.weight,base,20.652845573172012
2.0,6548,base_model.model.roberta.encoder.layer.14.output.dense.weight,delta,1.002568935841091
2.0,6548,base_model.model.roberta.encoder.layer.14.output.dense.weight,effective,20.653540300290587
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,base,31.91981094559281
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,delta,1.0062006558149552
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,effective,31.919430145321524
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,base,79.51391215956669
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,delta,1.3610991636109278
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,effective,79.53020584881384
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,base,104.47581356199453
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,delta,1.100581373522597
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,effective,104.4827379425863
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,base,15.276684828215696
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,delta,1.2733996550364322
2.0,6548,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,effective,15.279454174193514
2.0,6548,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,base,25.351985666495665
2.0,6548,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,delta,1.0091180723982123
2.0,6548,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,effective,25.33408753761751
2.0,6548,base_model.model.roberta.encoder.layer.15.output.dense.weight,base,18.276873411306507
2.0,6548,base_model.model.roberta.encoder.layer.15.output.dense.weight,delta,1.0155402692653965
2.0,6548,base_model.model.roberta.encoder.layer.15.output.dense.weight,effective,18.278983084756184
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,base,78.90741647514638
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,delta,1.0077813148886219
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,effective,78.95099296122427
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,base,87.61963184012855
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,delta,1.5796605735336648
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,effective,87.65713013120215
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,base,97.07574430485145
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,delta,1.0930722915667774
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,effective,97.07435327858185
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,base,14.660626448700963
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,delta,1.0790569119275195
2.0,6548,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,effective,14.665662828543462
2.0,6548,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,base,31.375570204423624
2.0,6548,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,delta,1.0006967027863927
2.0,6548,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,effective,31.319595109483153
2.0,6548,base_model.model.roberta.encoder.layer.16.output.dense.weight,base,17.030436723646925
2.0,6548,base_model.model.roberta.encoder.layer.16.output.dense.weight,delta,1.0035692145652793
2.0,6548,base_model.model.roberta.encoder.layer.16.output.dense.weight,effective,17.03551553558429
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,base,70.1967671110762
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,delta,1.000562926022385
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,effective,70.13191482708712
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,base,76.19706060450874
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,delta,1.8449129939476239
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,effective,76.17155368825834
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,base,118.53882569591501
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,delta,1.090537964807632
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,effective,118.5953512860772
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,base,19.10130545413139
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,delta,1.0545833352038125
2.0,6548,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,effective,19.109156884254773
2.0,6548,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,base,33.29412874555674
2.0,6548,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,delta,1.00161185304399
2.0,6548,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,effective,33.21814764174973
2.0,6548,base_model.model.roberta.encoder.layer.17.output.dense.weight,base,22.110656474802994
2.0,6548,base_model.model.roberta.encoder.layer.17.output.dense.weight,delta,1.003782004955216
2.0,6548,base_model.model.roberta.encoder.layer.17.output.dense.weight,effective,22.111005870300776
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,base,73.4326767419924
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,delta,1.00091283936448
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,effective,73.43108195730733
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,base,80.37733857175729
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,delta,1.3808723072727722
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,effective,80.42409287411733
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,base,113.07689369586087
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,delta,1.0585492507162342
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,effective,113.08372789346593
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,base,18.028766680307434
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,delta,1.0690595458954884
2.0,6548,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,effective,18.044962439144083
2.0,6548,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,base,32.6844872681259
2.0,6548,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,delta,1.0008755992156535
2.0,6548,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,effective,32.59166688830186
2.0,6548,base_model.model.roberta.encoder.layer.18.output.dense.weight,base,21.433488387626884
2.0,6548,base_model.model.roberta.encoder.layer.18.output.dense.weight,delta,1.0008111501121573
2.0,6548,base_model.model.roberta.encoder.layer.18.output.dense.weight,effective,21.435402239848667
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,base,92.59084682443176
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,delta,1.000309312486138
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,effective,92.50127991391145
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,base,70.02834221049284
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,delta,1.0716380616645544
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,effective,69.93148204606187
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,base,156.64708687234096
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,delta,1.289493349036713
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,effective,156.75617274589658
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,base,17.494144024820685
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,delta,1.0355413645453724
2.0,6548,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,effective,17.500274281097344
2.0,6548,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,base,28.92210384099705
2.0,6548,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,delta,1.0033133182730523
2.0,6548,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,effective,28.858895126459327
2.0,6548,base_model.model.roberta.encoder.layer.19.output.dense.weight,base,19.716475538939285
2.0,6548,base_model.model.roberta.encoder.layer.19.output.dense.weight,delta,1.0089725793881545
2.0,6548,base_model.model.roberta.encoder.layer.19.output.dense.weight,effective,19.7182035081212
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,base,77.2070215501793
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,delta,1.0012610792907193
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,effective,77.18515784522879
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,base,54.8302367686625
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,delta,1.1267318465065939
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,effective,54.84268777021894
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.value.weight,base,108.43384596250647
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.value.weight,delta,1.5756032909238333
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.self.value.weight,effective,108.41153403046611
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.output.dense.weight,base,15.783675262019102
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.output.dense.weight,delta,1.0473663953119297
2.0,6548,base_model.model.roberta.encoder.layer.20.attention.output.dense.weight,effective,15.78561350627835
2.0,6548,base_model.model.roberta.encoder.layer.20.intermediate.dense.weight,base,24.95680646951418
2.0,6548,base_model.model.roberta.encoder.layer.20.intermediate.dense.weight,delta,1.0029215700508252
2.0,6548,base_model.model.roberta.encoder.layer.20.intermediate.dense.weight,effective,24.953831694275635
2.0,6548,base_model.model.roberta.encoder.layer.20.output.dense.weight,base,18.867906855073496
2.0,6548,base_model.model.roberta.encoder.layer.20.output.dense.weight,delta,1.2388952874844057
2.0,6548,base_model.model.roberta.encoder.layer.20.output.dense.weight,effective,18.867258361018624
2.0,6548,base_model.model.roberta.encoder.layer.21.attention.self.query.weight,base,49.271407326276666
2.0,6548,base_model.model.roberta.encoder.layer.21.attention.self.query.weight,delta,1.0003746173941277
2.0,6548,base_model.model.roberta.encoder.layer.21.attention.self.query.weight,effective,49.30317791621291
