epoch,global_step,layer,metric_type,value
2.0,536,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,base,85.08426624756609
2.0,536,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,delta,1.0134133379349575
2.0,536,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,effective,13.710466850457891
2.0,536,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,base,21.91678510152632
2.0,536,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,delta,1.331242236654066
2.0,536,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,effective,21.255971325797603
2.0,536,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,base,20.110905845538312
2.0,536,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,delta,1.0621559053258427
2.0,536,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,effective,20.269324108379095
2.0,536,base_model.model.roberta.encoder.layer.3.output.dense.weight,base,25.971211357979648
2.0,536,base_model.model.roberta.encoder.layer.3.output.dense.weight,delta,1.119139399702084
2.0,536,base_model.model.roberta.encoder.layer.3.output.dense.weight,effective,25.87745083206148
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,base,16.316341559015992
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,delta,1.0344455122563299
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,effective,16.82379639512718
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,base,61.19224054984023
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,delta,1.7214872752923616
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,effective,60.870506987542484
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,base,105.4275948284823
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,delta,1.0076947496396365
2.0,536,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,effective,8.943934805315802
2.0,536,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,base,20.803518310365877
2.0,536,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,delta,1.1885716253860132
2.0,536,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,effective,21.088537866885257
2.0,536,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,base,20.02480060993551
2.0,536,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,delta,1.0567516580890925
2.0,536,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,effective,20.300741158803977
2.0,536,base_model.model.roberta.encoder.layer.4.output.dense.weight,base,29.728196317360545
2.0,536,base_model.model.roberta.encoder.layer.4.output.dense.weight,delta,1.1575024530267959
2.0,536,base_model.model.roberta.encoder.layer.4.output.dense.weight,effective,29.96317719673729
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,base,11.762495176171988
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,delta,1.0818522438739717
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,effective,11.995113906188655
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,base,61.699005373669515
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,delta,3.678278620172667
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,effective,62.16432864913288
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,base,99.56625816874656
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,delta,1.0165292729541562
2.0,536,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,effective,17.339278097928002
2.0,536,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,base,26.298959057905314
2.0,536,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,delta,1.4840133270104203
2.0,536,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,effective,26.55806635560168
2.0,536,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,base,20.785218764453894
2.0,536,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,delta,1.0735545361415606
2.0,536,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,effective,21.115090044395462
2.0,536,base_model.model.roberta.encoder.layer.5.output.dense.weight,base,35.247083242875256
2.0,536,base_model.model.roberta.encoder.layer.5.output.dense.weight,delta,1.1154402483838035
2.0,536,base_model.model.roberta.encoder.layer.5.output.dense.weight,effective,35.73549825375998
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,base,14.075301678596741
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,delta,1.1776366804363658
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,effective,14.211747134372635
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,base,66.43951114473974
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,delta,2.357172861173188
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,effective,66.81717175127761
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,base,90.24191649634543
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,delta,1.015319326912261
2.0,536,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,effective,18.111946165181735
2.0,536,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,base,29.94873534068194
2.0,536,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,delta,1.7400562488434665
2.0,536,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,effective,30.308667242128326
2.0,536,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,base,22.03994696544542
2.0,536,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,delta,1.0358769652320499
2.0,536,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,effective,21.600913195258634
2.0,536,base_model.model.roberta.encoder.layer.6.output.dense.weight,base,32.14799086383212
2.0,536,base_model.model.roberta.encoder.layer.6.output.dense.weight,delta,1.0159771362836338
2.0,536,base_model.model.roberta.encoder.layer.6.output.dense.weight,effective,21.8349275725291
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,base,14.658838567416794
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,delta,1.0685915444978726
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,effective,14.861373878407337
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,base,70.99344042385209
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,delta,1.8713650962692248
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,effective,71.03054785823731
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,base,77.89752183447247
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,delta,1.0142095591169962
2.0,536,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,effective,17.600000527396258
2.0,536,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,base,26.25258171912584
2.0,536,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,delta,1.4358135035623665
2.0,536,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,effective,26.688749924962437
2.0,536,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,base,21.184176643360725
2.0,536,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,delta,1.0582076247866583
2.0,536,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,effective,21.524979228877022
2.0,536,base_model.model.roberta.encoder.layer.7.output.dense.weight,base,30.771296447145282
2.0,536,base_model.model.roberta.encoder.layer.7.output.dense.weight,delta,1.1052522704980394
2.0,536,base_model.model.roberta.encoder.layer.7.output.dense.weight,effective,31.091103249885997
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,base,19.554995123435056
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,delta,1.0408857984912006
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,effective,19.495809583421558
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,base,72.46252770643032
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,delta,2.659612247821728
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,effective,72.80668695572872
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,base,68.24090761427492
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,delta,1.0141502598782972
2.0,536,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,effective,16.499043576324038
2.0,536,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,base,25.215026114384766
2.0,536,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,delta,1.8049047691801008
2.0,536,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,effective,25.407931231049957
2.0,536,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,base,22.94873607984339
2.0,536,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,delta,1.0446771005850217
2.0,536,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,effective,23.519772451715376
2.0,536,base_model.model.roberta.encoder.layer.8.output.dense.weight,base,33.20090685709213
2.0,536,base_model.model.roberta.encoder.layer.8.output.dense.weight,delta,1.136469131316163
2.0,536,base_model.model.roberta.encoder.layer.8.output.dense.weight,effective,33.64623876542245
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,base,14.074112128999012
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,delta,1.0565919434637385
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,effective,14.298274502222014
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,base,82.21456241058715
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,delta,4.613286183580401
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,effective,82.62258454948581
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,base,94.15371923486272
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,delta,1.0135703519219885
2.0,536,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,effective,19.5926747368105
2.0,536,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,base,27.16329966608273
2.0,536,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,delta,1.9555988353348193
2.0,536,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,effective,27.410977055046068
2.0,536,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,base,22.8722040849843
2.0,536,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,delta,1.0268743713379715
2.0,536,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,effective,21.381960550615677
2.0,536,base_model.model.roberta.encoder.layer.9.output.dense.weight,base,31.291706379686776
2.0,536,base_model.model.roberta.encoder.layer.9.output.dense.weight,delta,1.0428769963263285
2.0,536,base_model.model.roberta.encoder.layer.9.output.dense.weight,effective,31.610971110969352
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,base,43.93787210542925
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,delta,1.0363339592107872
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,effective,44.1926401331355
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,base,84.34775663528752
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,delta,3.6396431804994465
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,effective,84.55690589142596
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,base,95.82444154352557
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,delta,1.0134563178726577
2.0,536,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,effective,16.215590113265787
2.0,536,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,base,25.41130698429029
2.0,536,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,delta,1.2328180604134773
2.0,536,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,effective,25.92446677026806
2.0,536,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,base,23.61416247632014
2.0,536,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,delta,1.0296994895588802
2.0,536,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,effective,21.99618823245578
2.0,536,base_model.model.roberta.encoder.layer.10.output.dense.weight,base,28.482765434223122
2.0,536,base_model.model.roberta.encoder.layer.10.output.dense.weight,delta,1.3869137588345437
2.0,536,base_model.model.roberta.encoder.layer.10.output.dense.weight,effective,28.653193345381702
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,base,42.711296516148266
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,delta,1.0957782604586779
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,effective,43.01051928613696
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,base,89.36574388593367
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,delta,1.924998866133209
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,effective,90.49747410525408
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,base,91.12228329898201
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,delta,1.0173499839559828
2.0,536,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,effective,24.30315476015987
2.0,536,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,base,23.711106828708598
2.0,536,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,delta,1.5942392071389806
2.0,536,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,effective,23.983473944438213
2.0,536,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,base,23.921582739751972
2.0,536,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,delta,1.085352548741884
2.0,536,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,effective,24.057680206244807
2.0,536,base_model.model.roberta.encoder.layer.11.output.dense.weight,base,32.25425665985377
2.0,536,base_model.model.roberta.encoder.layer.11.output.dense.weight,delta,2.343972059968051
2.0,536,base_model.model.roberta.encoder.layer.11.output.dense.weight,effective,32.39666568254713
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,base,19.80133963517949
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,delta,1.056636324896497
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,effective,20.073162131153037
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,base,59.51423417589006
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,delta,3.4349125642287586
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,effective,59.56232033946901
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,base,104.55182735098823
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,delta,1.1104467096282036
2.0,536,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,effective,38.53061383048326
2.0,536,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,base,31.68961963951198
2.0,536,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,delta,1.226741299211926
2.0,536,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,effective,32.2889221026835
2.0,536,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,base,23.306472149343517
2.0,536,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,delta,1.098836545937783
2.0,536,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,effective,23.664633102056367
2.0,536,base_model.model.roberta.encoder.layer.12.output.dense.weight,base,33.73366981573814
2.0,536,base_model.model.roberta.encoder.layer.12.output.dense.weight,delta,1.046718242422011
2.0,536,base_model.model.roberta.encoder.layer.12.output.dense.weight,effective,34.06050179738854
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,base,19.42719294240054
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,delta,1.1325929112068536
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,effective,19.31685971446052
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,base,89.34542298597442
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,delta,2.858278654711672
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,effective,90.04594215354051
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,base,103.98533663905238
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,delta,1.0410362993032627
2.0,536,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,effective,32.047720482873494
2.0,536,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,base,31.930869183442315
2.0,536,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,delta,1.4841903708133337
2.0,536,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,effective,32.25481244487997
2.0,536,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,base,21.4924861033959
2.0,536,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,delta,1.0803507543633128
2.0,536,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,effective,21.690892797033186
2.0,536,base_model.model.roberta.encoder.layer.13.output.dense.weight,base,38.45666001020537
2.0,536,base_model.model.roberta.encoder.layer.13.output.dense.weight,delta,1.139538047957493
2.0,536,base_model.model.roberta.encoder.layer.13.output.dense.weight,effective,38.62960582573203
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,base,14.950092836443968
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,delta,1.0466035542006513
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,effective,15.091353373300324
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,base,69.63970689456136
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,delta,1.789678356958252
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,effective,70.30797018680512
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,base,105.91215913275136
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,delta,1.0362105075510857
2.0,536,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,effective,36.81335160548733
2.0,536,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,base,34.19242653847588
2.0,536,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,delta,2.634691792928435
2.0,536,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,effective,34.5117801459709
2.0,536,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,base,20.798387110600416
2.0,536,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,delta,1.1473016971234142
2.0,536,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,effective,20.976064470508103
2.0,536,base_model.model.roberta.encoder.layer.14.output.dense.weight,base,20.652845573172012
2.0,536,base_model.model.roberta.encoder.layer.14.output.dense.weight,delta,1.2001703934213637
2.0,536,base_model.model.roberta.encoder.layer.14.output.dense.weight,effective,20.777588886016137
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,base,31.91981094559281
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,delta,1.0427566553577112
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,effective,31.275681893128482
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,base,79.51391215956669
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,delta,1.1024543601117784
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,effective,50.62774869689853
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,base,104.47581356199453
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,delta,1.0297324878228393
2.0,536,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,effective,25.120507836005064
2.0,536,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,base,15.276684828215696
2.0,536,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,delta,1.2239438319472715
2.0,536,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,effective,15.7469715180774
2.0,536,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,base,25.351985666495665
2.0,536,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,delta,1.2523343887700906
2.0,536,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,effective,25.705390649774824
2.0,536,base_model.model.roberta.encoder.layer.15.output.dense.weight,base,18.276873411306507
2.0,536,base_model.model.roberta.encoder.layer.15.output.dense.weight,delta,1.0215266626489077
2.0,536,base_model.model.roberta.encoder.layer.15.output.dense.weight,effective,19.651031614716576
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,base,78.90741647514638
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,delta,1.0575355686250354
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,effective,34.49994458791524
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,base,87.61963184012855
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,delta,1.255972563464527
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,effective,86.57950045861517
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,base,97.07574430485145
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,delta,1.007313189631648
2.0,536,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,effective,8.860192190447085
2.0,536,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,base,14.660626448700963
2.0,536,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,delta,1.1940054007838836
2.0,536,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,effective,15.190792737301672
2.0,536,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,base,31.375570204423624
2.0,536,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,delta,1.1023084266670327
2.0,536,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,effective,31.164109901799865
2.0,536,base_model.model.roberta.encoder.layer.16.output.dense.weight,base,17.030436723646925
2.0,536,base_model.model.roberta.encoder.layer.16.output.dense.weight,delta,1.2285199444094104
2.0,536,base_model.model.roberta.encoder.layer.16.output.dense.weight,effective,15.55491575901945
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,base,70.1967671110762
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,delta,1.177406556936679
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,effective,66.7539348030214
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,base,76.19706060450874
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,delta,2.5674598987273316
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,effective,76.4833970538177
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,base,118.53882569591501
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,delta,1.0057880930229477
2.0,536,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,effective,9.552791646506204
2.0,536,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,base,19.10130545413139
2.0,536,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,delta,1.046785350016029
2.0,536,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,effective,14.718869919373075
2.0,536,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,base,33.29412874555674
2.0,536,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,delta,1.1047582931729716
2.0,536,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,effective,33.740901242030134
2.0,536,base_model.model.roberta.encoder.layer.17.output.dense.weight,base,22.110656474802994
2.0,536,base_model.model.roberta.encoder.layer.17.output.dense.weight,delta,1.17156173634716
2.0,536,base_model.model.roberta.encoder.layer.17.output.dense.weight,effective,21.789900133517232
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,base,73.4326767419924
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,delta,1.0326125475809866
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,effective,29.843116285181623
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,base,80.37733857175729
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,delta,1.97677142004209
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,effective,80.52507578779893
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,base,113.07689369586087
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,delta,1.0400740665627086
2.0,536,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,effective,18.804494873033043
2.0,536,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,base,18.028766680307434
2.0,536,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,delta,1.1057692831188484
2.0,536,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,effective,13.857345699776753
2.0,536,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,base,32.6844872681259
2.0,536,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,delta,1.0459003414145962
2.0,536,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,effective,10.329510586622222
2.0,536,base_model.model.roberta.encoder.layer.18.output.dense.weight,base,21.433488387626884
2.0,536,base_model.model.roberta.encoder.layer.18.output.dense.weight,delta,1.0721587429266763
2.0,536,base_model.model.roberta.encoder.layer.18.output.dense.weight,effective,6.0278967720718954
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,base,92.59084682443176
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,delta,1.1230905050600735
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,effective,10.201977501987182
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,base,70.02834221049284
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,delta,1.1801119019480433
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,effective,17.034339686835313
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,base,156.64708687234096
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,delta,1.0565707267177755
2.0,536,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,effective,7.4117566674415825
2.0,536,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,base,17.494144024820685
2.0,536,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,delta,1.0366718046384942
2.0,536,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,effective,2.087441280976954
2.0,536,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,base,28.92210384099705
2.0,536,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,delta,1.0194900449988793
2.0,536,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,effective,2.0214827209569086
2.0,536,base_model.model.roberta.encoder.layer.19.output.dense.weight,base,19.716475538939285
2.0,536,base_model.model.roberta.encoder.layer.19.output.dense.weight,delta,1.0636601959028182
2.0,536,base_model.model.roberta.encoder.layer.19.output.dense.weight,effective,1.6492774382229725
2.0,536,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,base,77.2070215501793
2.0,536,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,delta,1.0408091663986054
2.0,536,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,effective,7.226384147633402
2.0,536,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,base,54.8302367686625
